UniProt,PocketCount,MaxScore,MeanScore,MaxDruggability,MeanDruggability,MaxSASA,MeanSASA,Compound
Q3ZAQ7,10,0.792,0.1613,0.792,0.1613,223.818,135.237,1
O95816,18,0.693,0.0514444444444444,0.693,0.0514444444444444,240.754,99.64594444444444,2
Q6UXS9,28,0.821,0.0350714285714285,0.821,0.0350714285714285,223.333,100.53667857142857,
Q9NZ43,15,0.075,0.01,0.075,0.01,498.477,136.86180000000002,1
P46779,7,0.534,0.0847142857142857,0.534,0.0847142857142857,151.358,99.63814285714288,2
O95551,27,0.115,0.0153703703703703,0.115,0.0153703703703703,198.041,93.6418148148148,666
Q14914,15,0.789,0.0533333333333333,0.789,0.0533333333333333,506.791,108.88806666666666,2
Q9BXS9,55,0.997,0.0395818181818181,0.997,0.0395818181818181,347.201,118.41819999999998,47
Q96AG4,25,0.861,0.0429599999999999,0.861,0.0429599999999999,192.328,86.65948,5
P0CG48,52,0.748,0.0814423076923076,0.748,0.0814423076923076,248.54,119.30511538461536,1
P29353,34,0.428,0.0185294117647058,0.428,0.0185294117647058,614.94,120.9353823529412,65
Q16644,27,0.144,0.0172592592592592,0.144,0.0172592592592592,322.234,118.92562962962964,1628
P11234,11,0.017,0.0031818181818181,0.017,0.0031818181818181,343.742,120.85945454545455,2
P55884,50,0.232,0.01458,0.232,0.01458,569.941,98.98536,2
O43390,45,0.384,0.0250888888888888,0.384,0.0250888888888888,808.851,144.77104444444444,2
Q9Y5T5,79,0.39,0.0094810126582278,0.39,0.0094810126582278,537.539,114.59237974683543,8
Q9Y5Y9,179,0.994,0.0307206703910614,0.994,0.0307206703910614,710.498,122.27373184357542,935
P63279,12,0.18,0.0256666666666666,0.18,0.0256666666666666,118.633,97.43683333333333,21
Q08493,54,0.4,0.015,0.4,0.015,757.156,147.82285185185188,358
Q07866,54,0.047,0.0032592592592592,0.047,0.0032592592592592,468.831,110.93168518518516,
Q05513,49,0.814,0.0263265306122448,0.814,0.0263265306122448,861.186,134.18304081632652,1797
Q9UHC9,98,0.949,0.0467244897959183,0.949,0.0467244897959183,592.067,118.33598979591837,259
Q9Y5X9,50,0.856,0.0253399999999999,0.856,0.0253399999999999,501.923,117.28561999999997,1398
Q86UE8,81,0.691,0.0195925925925925,0.691,0.0195925925925925,585.271,113.83680246913582,631
O60333,187,0.631,0.0108609625668448,0.631,0.0108609625668448,644.217,129.60937967914435,1
P21796,33,0.727,0.0415151515151514,0.727,0.0415151515151514,255.974,93.17815151515153,9
P18206,82,0.498,0.0206463414634146,0.498,0.0206463414634146,2262.873,146.02479268292683,3
Q8IYB8,51,0.711,0.0329019607843137,0.711,0.0329019607843137,439.018,116.51186274509804,23
Q69YH5,36,0.436,0.0167777777777777,0.436,0.0167777777777777,371.868,97.96483333333336,1
P35228,87,0.239,0.0075747126436781,0.239,0.0075747126436781,683.777,126.26264367816088,1522
Q9Y336,30,0.777,0.0482999999999999,0.777,0.0482999999999999,182.644,99.20763333333336,9033
Q14469,22,0.794,0.0483181818181818,0.794,0.0483181818181818,272.505,110.64009090909092,2
Q9NRF8,39,0.908,0.0298974358974358,0.908,0.0298974358974358,235.008,97.70241025641026,4
Q8NEW0,34,0.528,0.0518823529411764,0.528,0.0518823529411764,303.276,106.27976470588236,1
P49005,33,0.962,0.0675151515151514,0.962,0.0675151515151514,248.089,97.53642424242422,1
Q8NCL4,50,0.771,0.0232399999999999,0.771,0.0232399999999999,209.261,96.74751999999997,1
Q76MJ5,73,0.5,0.0265068493150684,0.5,0.0265068493150684,706.133,131.2539589041096,261
O75365,8,0.333,0.076125,0.333,0.076125,138.189,101.711625,109
Q9NUQ2,23,0.892,0.0406521739130434,0.892,0.0406521739130434,395.488,129.12756521739132,1
O75908,51,0.983,0.0433725490196078,0.983,0.0433725490196078,571.844,117.10892156862748,250
P20853,33,0.981,0.0301515151515151,0.981,0.0301515151515151,342.606,100.74739393939392,
O60701,30,0.951,0.0363999999999999,0.951,0.0363999999999999,874.018,116.47183333333336,1
Q8IV63,25,0.245,0.013,0.245,0.013,486.956,145.69500000000002,156
P49023,35,0.486,0.0226857142857142,0.486,0.0226857142857142,479.94,116.25591428571428,5
Q5JRA6,113,0.996,0.0112300884955752,0.996,0.0112300884955752,582.951,107.21345132743365,2
P35372,28,0.96,0.0674642857142856,0.96,0.0674642857142856,357.196,121.88264285714286,13524
O00519,37,0.799,0.0274324324324324,0.799,0.0274324324324324,221.158,95.28427027027024,3057
P00734,52,0.636,0.0366730769230769,0.636,0.0366730769230769,348.855,108.11811538461542,10739
P39019,11,0.485,0.1172727272727272,0.485,0.1172727272727272,155.38,99.873,3
P67870,11,0.417,0.0388181818181818,0.417,0.0388181818181818,181.037,92.3741818181818,926
P01374,9,0.187,0.0393333333333333,0.187,0.0393333333333333,111.407,76.8078888888889,10
Q9NZB2,93,0.975,0.0610645161290322,0.975,0.0610645161290322,460.29,112.23384946236564,3
Q9Y3U8,10,0.282,0.0678999999999999,0.282,0.0678999999999999,131.112,87.43229999999998,2
P29144,80,0.624,0.0103,0.624,0.0103,272.79,101.052125,4
Q5TCQ9,95,0.387,0.0133157894736842,0.387,0.0133157894736842,817.891,124.7723052631579,21
O60645,67,0.313,0.019865671641791,0.313,0.019865671641791,213.383,101.2445074626866,1
O15117,43,0.554,0.0173720930232558,0.554,0.0173720930232558,315.735,108.69193023255812,1
P16403,8,0.284,0.0573749999999999,0.284,0.0573749999999999,221.854,115.05225,3
P51671,4,0.18,0.05525,0.18,0.05525,249.678,157.0955,3
P21802,60,0.864,0.0238666666666666,0.864,0.0238666666666666,677.483,133.3577166666667,4774
P62241,16,0.275,0.0225,0.275,0.0225,442.018,106.8656875,2
Q96JP5,32,0.244,0.0121875,0.244,0.0121875,206.357,119.36259374999996,3
Q8TDU6,24,0.944,0.0734999999999999,0.944,0.0734999999999999,480.6,125.470375,1537
Q9NRW3,16,0.393,0.0268125,0.393,0.0268125,178.451,95.8484375,2
Q00325,26,0.891,0.1298461538461538,0.891,0.1298461538461538,657.661,143.34092307692308,3
P28472,30,0.975,0.0475666666666666,0.975,0.0475666666666666,193.769,105.71873333333336,22
Q15562,34,0.803,0.0323235294117647,0.803,0.0323235294117647,372.993,109.86064705882352,144
O14828,26,0.587,0.050076923076923,0.587,0.050076923076923,171.768,94.89857692307694,2
P24298,36,0.486,0.0191666666666666,0.486,0.0191666666666666,315.736,104.37494444444442,4
Q9GZU7,13,0.508,0.0575384615384615,0.508,0.0575384615384615,160.702,98.02476923076922,1020
Q7Z5P4,20,0.961,0.0518499999999999,0.961,0.0518499999999999,209.189,93.10775,347
Q9BPX5,11,0.155,0.0201818181818181,0.155,0.0201818181818181,128.303,86.30672727272726,1
O15155,7,0.34,0.0592857142857142,0.34,0.0592857142857142,154.955,73.32642857142856,
P29762,10,0.033,0.0073,0.033,0.0073,397.441,118.3459,14
Q9Y237,9,0.395,0.0441111111111111,0.395,0.0441111111111111,123.374,92.21033333333334,7
P60900,20,0.417,0.02935,0.417,0.02935,190.475,94.7509,3
P36955,27,0.773,0.0395185185185185,0.773,0.0395185185185185,233.848,112.78825925925922,1
Q9NX40,13,0.742,0.063076923076923,0.742,0.063076923076923,176.052,109.58607692307692,1
A1L390,78,0.663,0.0173076923076923,0.663,0.0173076923076923,426.185,110.34058974358976,1
Q14188,24,0.679,0.0506666666666666,0.679,0.0506666666666666,284.742,117.686375,1
Q05823,38,0.547,0.0198947368421052,0.547,0.0198947368421052,327.959,112.5666842105263,152
P28065,15,0.639,0.0753999999999999,0.639,0.0753999999999999,229.061,109.54033333333332,218
P00568,7,0.329,0.1054285714285714,0.329,0.1054285714285714,291.492,115.64071428571432,7
Q8IW41,44,0.189,0.0097045454545454,0.189,0.0097045454545454,248.452,101.00740909090906,2095
Q9P289,31,0.36,0.036,0.36,0.036,304.561,125.37048387096772,1317
Q9H4M9,35,0.458,0.0216,0.458,0.0216,500.646,109.63428571428572,10
O60880,9,0.446,0.0545555555555555,0.446,0.0545555555555555,151.043,96.66977777777778,62
P19224,33,0.77,0.074,0.77,0.074,414.56,117.30915151515154,154
Q8IZF2,117,0.985,0.0225811965811965,0.985,0.0225811965811965,707.28,116.17433333333332,2
Q6XUX3,82,0.109,0.0067439024390243,0.109,0.0067439024390243,734.517,121.90990243902438,271
P13584,28,0.965,0.0556428571428571,0.965,0.0556428571428571,267.803,129.31575,
P46093,22,0.265,0.0608636363636363,0.265,0.0608636363636363,199.194,95.33440909090908,104
Q9HA64,24,0.627,0.0365416666666666,0.627,0.0365416666666666,440.831,107.44466666666668,5
O14579,25,0.22,0.0248,0.22,0.0248,265.952,102.92816,2
Q9UGC6,20,0.284,0.01685,0.284,0.01685,178.339,104.1031,6
P03897,7,0.948,0.1784285714285714,0.948,0.1784285714285714,145.288,109.64785714285712,
Q9BVC6,25,0.449,0.0356,0.449,0.0356,677.104,123.86112,2
Q14627,29,0.303,0.0382068965517241,0.303,0.0382068965517241,180.085,92.27455172413794,
Q9NR63,37,0.854,0.0262702702702702,0.854,0.0262702702702702,869.056,122.58937837837834,56
P27361,30,0.811,0.0348,0.811,0.0348,374.051,119.15946666666667,3394
P01375,12,0.4,0.05125,0.4,0.05125,180.434,92.95733333333332,2582
P23677,27,0.882,0.0374814814814814,0.882,0.0374814814814814,478.646,138.85414814814817,1
Q9H0K1,66,0.467,0.0258484848484848,0.467,0.0258484848484848,630.78,135.98689393939395,1165
P13667,52,0.474,0.0241923076923076,0.474,0.0241923076923076,249.496,103.30263461538463,10
Q9UBD5,74,0.654,0.0224864864864864,0.654,0.0224864864864864,399.983,103.7047837837838,1
Q16204,33,0.473,0.0653939393939393,0.473,0.0653939393939393,131.065,81.19054545454544,
Q9Y286,20,0.481,0.0454,0.481,0.0454,185.91,88.49225000000001,70
Q58A45,68,0.696,0.0142499999999999,0.696,0.0142499999999999,474.106,132.89942647058822,20
Q13797,72,0.631,0.0097083333333333,0.631,0.0097083333333333,379.019,102.06945833333334,1
P25098,49,0.568,0.0203877551020408,0.568,0.0203877551020408,723.291,118.88263265306122,996
P30566,40,0.285,0.014175,0.285,0.014175,331.463,114.09275000000002,1
P21731,25,0.85,0.0408399999999999,0.85,0.0408399999999999,241.267,108.4842,3531
Q4VC05,8,0.547,0.11625,0.547,0.11625,113.726,79.31062499999999,1
Q99677,21,0.858,0.1393809523809523,0.858,0.1393809523809523,345.354,98.9567619047619,48
P12883,200,0.778,0.0111899999999999,0.778,0.0111899999999999,677.754,107.97607999999998,
Q9NXW2,25,0.942,0.03832,0.942,0.03832,254.88,110.70128,1
Q15596,98,0.178,0.0065918367346938,0.178,0.0065918367346938,458.19,103.27262244897962,
P38646,50,0.968,0.03596,0.968,0.03596,570.421,115.36156,60
Q99081,24,0.425,0.057875,0.425,0.057875,144.745,86.88925,1
Q8N680,40,0.951,0.0845999999999999,0.951,0.0845999999999999,333.739,111.26402500000002,1
Q6UWF3,16,0.782,0.0981249999999999,0.782,0.0981249999999999,137.011,86.647375,1
Q14849,33,0.967,0.0336363636363636,0.967,0.0336363636363636,484.951,122.94957575757574,4
O75608,12,0.306,0.0596666666666666,0.306,0.0596666666666666,171.752,96.58258333333332,18
Q96I24,36,0.24,0.0118333333333333,0.24,0.0118333333333333,371.131,108.09280555555554,1
Q13753,104,0.9,0.0120192307692307,0.9,0.0120192307692307,578.76,113.13245192307684,
Q9Y6A5,36,0.583,0.0332499999999999,0.583,0.0332499999999999,192.73,83.23241666666667,1
P55263,26,0.592,0.035576923076923,0.592,0.035576923076923,238.715,115.3450769230769,875
Q96PN8,19,0.517,0.0499473684210526,0.517,0.0499473684210526,298.822,102.46036842105262,184
Q02156,64,0.242,0.006828125,0.242,0.006828125,689.973,128.17140625000002,1192
P11597,33,1.0,0.0407575757575757,1.0,0.0407575757575757,1236.447,139.60836363636366,1562
P34913,36,0.884,0.0305555555555555,0.884,0.0305555555555555,245.115,96.53436111111112,3211
Q92918,68,0.613,0.0276764705882352,0.613,0.0276764705882352,516.637,141.72232352941177,6615
O14786,66,0.599,0.0194999999999999,0.599,0.0194999999999999,454.397,127.9928484848485,247
P05107,50,0.555,0.0520599999999999,0.555,0.0520599999999999,387.423,106.69622,1
P24752,28,0.332,0.0321785714285714,0.332,0.0321785714285714,270.023,99.78753571428572,30
Q9Y2T3,27,0.208,0.0201111111111111,0.208,0.0201111111111111,210.793,91.03729629629628,15
Q13303,24,0.092,0.0174583333333333,0.092,0.0174583333333333,447.472,126.69566666666664,1
O95907,21,0.902,0.0463809523809523,0.902,0.0463809523809523,552.451,111.23957142857142,1
A6NMY6,18,0.727,0.0485555555555555,0.727,0.0485555555555555,473.547,134.91416666666666,1
P42575,30,0.429,0.0264,0.429,0.0264,379.545,126.39480000000002,130
Q6PCB7,44,0.996,0.0242954545454545,0.996,0.0242954545454545,917.7,130.16374999999996,74
O60674,92,0.829,0.021641304347826,0.829,0.021641304347826,585.369,128.48499999999996,17640
Q8WZ60,47,0.562,0.0251914893617021,0.562,0.0251914893617021,513.293,122.6313829787234,1
Q15904,44,0.257,0.0412272727272726,0.257,0.0412272727272726,221.974,96.43884090909091,33
P40818,76,0.463,0.0109078947368421,0.463,0.0109078947368421,700.834,119.07163157894736,175
Q8IWE4,22,0.946,0.0456363636363636,0.946,0.0456363636363636,220.162,102.05513636363636,6
Q10570,123,0.833,0.0169999999999999,0.833,0.0169999999999999,804.634,130.867081300813,2
P78310,19,0.734,0.0466315789473684,0.734,0.0466315789473684,217.988,102.46647368421056,3
P04156,17,0.967,0.0750588235294117,0.967,0.0750588235294117,418.665,146.424,378
Q7Z478,122,0.485,0.0110409836065573,0.485,0.0110409836065573,566.904,117.47686885245903,18
P08567,31,0.099,0.0074193548387096,0.099,0.0074193548387096,402.531,128.20835483870965,16
P67809,27,0.121,0.0101481481481481,0.121,0.0101481481481481,228.676,109.88855555555556,2
O95319,36,0.185,0.0286388888888888,0.185,0.0286388888888888,207.166,100.71227777777776,1
P0DMV8,48,0.434,0.0176458333333333,0.434,0.0176458333333333,275.105,97.534125,134
Q99788,31,0.824,0.0375806451612903,0.824,0.0375806451612903,544.012,125.5554516129032,465
P24928,154,0.533,0.0092532467532467,0.533,0.0092532467532467,836.908,120.0743051948052,6
P43657,19,0.977,0.0672105263157894,0.977,0.0672105263157894,278.629,108.58278947368424,14
P15309,26,0.56,0.0426923076923076,0.56,0.0426923076923076,183.36,99.74661538461538,53
P35410,44,0.695,0.0509999999999999,0.695,0.0509999999999999,377.582,113.15704545454544,2
O15355,42,0.097,0.0073809523809523,0.097,0.0073809523809523,360.358,116.09349999999998,14
Q9GZL7,30,0.179,0.0208666666666666,0.179,0.0208666666666666,307.566,118.73813333333337,10
Q14916,25,0.891,0.05268,0.891,0.05268,519.667,121.15303999999998,1
P51685,25,0.747,0.08772,0.747,0.08772,327.203,111.22704000000002,294
Q99496,30,0.639,0.0320333333333333,0.639,0.0320333333333333,394.895,110.61329999999998,
Q9Y5X1,49,0.369,0.0120408163265306,0.369,0.0120408163265306,811.311,130.95659183673467,1
Q8IWQ3,51,0.014,0.0012745098039215,0.014,0.0012745098039215,1949.217,146.92837254901963,994
O43242,50,0.778,0.0481399999999999,0.778,0.0481399999999999,386.465,116.74236,2
Q86Y97,41,0.534,0.0157317073170731,0.534,0.0157317073170731,479.818,135.2697804878049,57
Q92570,33,0.495,0.027090909090909,0.495,0.027090909090909,671.531,122.49521212121212,59
P50402,15,0.448,0.0586666666666666,0.448,0.0586666666666666,204.51,85.12846666666665,2
Q99418,45,0.46,0.0351333333333333,0.46,0.0351333333333333,205.253,99.90055555555554,19
Q86XE5,11,0.71,0.0683636363636363,0.71,0.0683636363636363,275.147,119.7300909090909,31
P47898,28,0.824,0.0512857142857142,0.824,0.0512857142857142,357.509,121.84889285714289,1502
O00311,39,0.158,0.0064358974358974,0.158,0.0064358974358974,815.495,125.67725641025642,1236
P62899,9,0.178,0.044,0.178,0.044,209.818,108.22244444444443,2
P61960,4,0.278,0.07675,0.278,0.07675,129.417,94.796,1
Q9NQV5,48,0.689,0.0229999999999999,0.689,0.0229999999999999,217.802,106.829125,1
P00403,13,0.728,0.1163846153846153,0.728,0.1163846153846153,190.17,103.86884615384614,198
P0A3G3,20,0.702,0.03805,0.702,0.03805,144.228,86.8235,
Q9H5J4,24,0.738,0.0362083333333333,0.738,0.0362083333333333,222.009,102.36941666666668,131
O15393,34,0.671,0.0537941176470588,0.671,0.0537941176470588,598.356,119.60108823529411,73
Q9UBY0,69,0.862,0.066231884057971,0.862,0.066231884057971,594.482,127.0132753623188,17
P19440,35,0.556,0.0373428571428571,0.556,0.0373428571428571,210.382,91.2702,71
O75795,32,0.991,0.0326874999999999,0.991,0.0326874999999999,386.64,103.379,93
P16444,21,0.258,0.0379047619047619,0.258,0.0379047619047619,181.502,101.43133333333331,55
Q8N5U6,67,0.533,0.0138358208955223,0.533,0.0138358208955223,442.728,105.87080597014923,1
Q9H999,21,0.98,0.0691428571428571,0.98,0.0691428571428571,401.811,114.0289523809524,121
Q13572,31,0.822,0.0298709677419354,0.822,0.0298709677419354,373.614,121.38945161290324,9
O15550,95,0.254,0.0062736842105263,0.254,0.0062736842105263,687.636,135.8176210526316,41
P19105,10,0.284,0.0288,0.284,0.0288,201.22,126.3362,1
P07355,17,0.631,0.0747647058823529,0.631,0.0747647058823529,239.81,104.23158823529413,9
Q9NS86,34,0.359,0.0229705882352941,0.359,0.0229705882352941,415.906,122.64776470588234,14
P31431,11,0.653,0.0726363636363636,0.653,0.0726363636363636,164.534,96.51427272727273,
O15265,42,0.067,0.0027380952380952,0.067,0.0027380952380952,584.088,113.4985,
Q9UG63,45,0.368,0.0128666666666666,0.368,0.0128666666666666,1025.938,135.67066666666665,1
O15056,106,0.816,0.0199622641509433,0.816,0.0199622641509433,565.643,128.02255660377364,32
Q86WV6,30,0.733,0.0305666666666666,0.733,0.0305666666666666,278.871,121.78966666666662,1943
P54886,47,0.8,0.0592127659574467,0.8,0.0592127659574467,622.6,135.1083617021277,3
Q12874,46,0.557,0.0490217391304347,0.557,0.0490217391304347,326.919,100.12352173913044,3
Q9UPT9,41,0.401,0.0323170731707316,0.401,0.0323170731707316,279.071,119.44136585365855,3
Q14703,83,0.766,0.0336746987951806,0.766,0.0336746987951806,307.75,106.06295180722896,35
Q15370,6,0.213,0.0388333333333333,0.213,0.0388333333333333,84.382,69.2375,1
P11215,95,0.15,0.0029894736842105,0.15,0.0029894736842105,320.688,94.88832631578948,1
P49915,57,0.196,0.007719298245614,0.196,0.007719298245614,619.577,119.85363157894736,15
Q9NSA3,6,0.224,0.039,0.224,0.039,116.987,80.64616666666666,2
Q9Y618,181,0.576,0.0165193370165745,0.576,0.0165193370165745,343.398,115.8839116022099,3
P30048,13,0.416,0.1051538461538461,0.416,0.1051538461538461,128.595,92.17715384615386,5
Q6P2Q9,223,0.365,0.0111031390134529,0.365,0.0111031390134529,565.886,120.52824663677131,3
Q99735,11,0.443,0.0608181818181818,0.443,0.0608181818181818,195.451,100.7681818181818,3
O00421,23,0.459,0.0649565217391304,0.459,0.0649565217391304,501.02,115.25517391304348,157
P21127,80,0.757,0.012025,0.757,0.012025,421.631,106.34855,297
Q2M389,111,0.776,0.0209459459459459,0.776,0.0209459459459459,549.347,114.02580180180178,1
P24385,20,0.886,0.1291,0.886,0.1291,231.436,109.77685,20
Q9NYG2,27,0.971,0.049037037037037,0.971,0.049037037037037,337.783,117.35870370370368,1
P35249,22,0.163,0.0166363636363636,0.163,0.0166363636363636,323.169,116.4811818181818,2
Q07869,36,0.969,0.0297222222222222,0.969,0.0297222222222222,394.091,114.13811111111112,5088
O95298,9,0.832,0.2553333333333333,0.832,0.2553333333333333,182.251,105.30688888888888,
P54098,98,0.816,0.0141836734693877,0.816,0.0141836734693877,678.918,136.43292857142856,72
Q13185,16,0.2,0.0185,0.2,0.0185,239.731,111.050375,4
O60684,40,0.613,0.0374749999999999,0.613,0.0374749999999999,570.729,137.97355000000002,1
P12081,31,0.401,0.0224193548387096,0.401,0.0224193548387096,573.289,119.5926451612903,5
Q15637,43,0.75,0.0316976744186046,0.75,0.0316976744186046,162.346,101.53311627906982,2
Q9GZT3,13,0.596,0.053076923076923,0.596,0.053076923076923,191.531,91.488,1
Q14249,18,0.652,0.0470555555555555,0.652,0.0470555555555555,200.509,100.00066666666666,1
P33681,14,0.364,0.0355714285714285,0.364,0.0355714285714285,214.96,103.4655,
P05015,13,0.512,0.1217692307692307,0.512,0.1217692307692307,188.662,104.18399999999998,
Q6ZNE5,48,0.788,0.0361458333333333,0.788,0.0361458333333333,330.268,113.243625,2
Q9H228,17,0.784,0.0684117647058823,0.784,0.0684117647058823,317.229,139.62723529411767,749
Q5ZPR3,33,0.42,0.0235454545454545,0.42,0.0235454545454545,219.177,101.79866666666663,
Q9NUJ1,18,0.816,0.0800555555555555,0.816,0.0800555555555555,294.831,119.23916666666668,3
P05164,50,0.971,0.0439199999999999,0.971,0.0439199999999999,298.068,97.50366,869
P04406,23,0.425,0.0445217391304347,0.425,0.0445217391304347,202.739,105.88773913043478,856
Q9UI10,42,0.364,0.0166190476190476,0.364,0.0166190476190476,313.923,107.80778571428571,2
