UniProt,PocketCount,MaxScore,MeanScore,MaxDruggability,MeanDruggability,MaxSASA,MeanSASA
Q9Y2M5,51,0.39,0.02613725490196078,0.39,0.02613725490196078,157.535,83.65894117647058
Q9UIV1,22,0.468,0.044045454545454554,0.468,0.044045454545454554,288.017,117.5871818181818
Q7Z5W3,21,0.963,0.0865238095238095,0.963,0.0865238095238095,204.508,110.8865238095238
Q8NC38,8,0.232,0.050125,0.232,0.050125,231.002,108.365
P11171,65,0.184,0.009307692307692308,0.184,0.009307692307692308,544.018,114.46796923076923
P49759,37,0.307,0.021216216216216218,0.307,0.021216216216216218,873.979,114.9102432432433
P20823,29,0.241,0.01717241379310345,0.241,0.01717241379310345,232.507,96.65041379310345
Q9BQR3,21,0.244,0.02023809523809524,0.244,0.02023809523809524,285.56,101.43333333333332
P07225,45,0.459,0.021733333333333337,0.459,0.021733333333333337,339.978,112.69166666666666
P60903,7,0.881,0.129,0.881,0.129,200.81,109.4877142857143
Q12840,78,0.854,0.05266666666666664,0.854,0.05266666666666664,322.141,94.7946282051282
Q9BXH1,14,0.586,0.07699999999999997,0.586,0.07699999999999997,185.618,91.69614285714286
Q8WTV0,39,0.997,0.0726410256410256,0.997,0.0726410256410256,581.21,118.5562307692308
Q9HC97,27,0.984,0.07499999999999997,0.984,0.07499999999999997,535.688,123.99833333333335
P28335,44,0.999,0.04597727272727272,0.999,0.04597727272727272,574.392,128.92924999999997
Q13177,36,0.578,0.017777777777777778,0.578,0.017777777777777778,791.609,126.70647222222222
P26368,41,0.858,0.024048780487804882,0.858,0.024048780487804882,225.019,100.78417073170732
Q9BY44,40,0.348,0.0112,0.348,0.0112,304.317,117.50722499999999
P51452,13,0.371,0.03238461538461539,0.371,0.03238461538461539,172.516,78.55315384615383
P13716,23,0.557,0.07095652173913043,0.557,0.07095652173913043,224.479,95.19152173913042
Q9BX84,187,0.923,0.01955080213903741,0.923,0.01955080213903741,820.107,119.39019251336889
P01137,29,0.277,0.021413793103448278,0.277,0.021413793103448278,299.016,112.41313793103447
P35638,18,0.729,0.07388888888888889,0.729,0.07388888888888889,109.44,83.66222222222224
P50747,61,0.437,0.013918032786885245,0.437,0.013918032786885245,454.854,116.0681967213115
P10997,5,0.381,0.1256,0.381,0.1256,144.377,102.053
P80370,27,0.35,0.0377037037037037,0.35,0.0377037037037037,132.04,98.56514814814817
O60934,54,0.727,0.047425925925925864,0.727,0.047425925925925864,211.777,103.88340740740742
Q8TAE7,40,0.875,0.057199999999999994,0.875,0.057199999999999994,273.622,96.47985
P62987,11,0.642,0.0679090909090909,0.642,0.0679090909090909,145.159,92.31863636363637
Q13485,44,0.852,0.04347727272727272,0.852,0.04347727272727272,542.817,125.60895454545457
Q92945,45,0.109,0.005311111111111112,0.109,0.005311111111111112,448.754,112.96508888888891
P41212,29,0.686,0.027517241379310352,0.686,0.027517241379310352,203.36,102.55110344827587
Q14541,34,0.925,0.02873529411764706,0.925,0.02873529411764706,163.034,98.15085294117647
P78508,27,0.782,0.050740740740740725,0.782,0.050740740740740725,705.348,142.97848148148145
P12268,32,0.62,0.04034375,0.62,0.04034375,325.931,111.40593750000001
P49848,48,0.304,0.010187500000000002,0.304,0.010187500000000002,616.131,99.60885416666667
Q15782,24,0.264,0.012750000000000003,0.264,0.012750000000000003,392.999,120.44150000000002
Q14847,17,0.348,0.031176470588235295,0.348,0.031176470588235295,158.013,98.11764705882352
P25398,9,0.183,0.033888888888888885,0.183,0.033888888888888885,138.504,86.94144444444444
Q16637,20,0.422,0.046200000000000005,0.422,0.046200000000000005,234.59,100.9531
Q13620,78,0.438,0.015025641025641027,0.438,0.015025641025641027,702.167,103.68329487179483
Q92520,15,0.748,0.05853333333333334,0.748,0.05853333333333334,198.897,91.24753333333335
Q9NPQ8,43,0.388,0.03223255813953487,0.388,0.03223255813953487,234.177,102.61037209302327
Q5SW79,79,0.331,0.011050632911392407,0.331,0.011050632911392407,334.259,113.64418987341772
Q13569,31,0.277,0.01445161290322581,0.277,0.01445161290322581,733.869,149.91258064516126
Q99678,25,0.988,0.05703999999999996,0.988,0.05703999999999996,254.083,98.55808
O75912,78,0.828,0.022141025641025627,0.828,0.022141025641025627,1594.869,141.43170512820512
Q9HB29,43,0.733,0.03953488372093023,0.733,0.03953488372093023,739.089,132.3498604651163
Q5T848,99,0.996,0.04638383838383835,0.996,0.04638383838383835,545.695,121.96568686868684
P08962,18,0.88,0.054388888888888896,0.88,0.054388888888888896,325.598,117.23077777777777
Q7L0J3,51,0.992,0.04092156862745098,0.992,0.04092156862745098,519.592,133.44986274509802
Q9UJX2,58,0.13,0.007689655172413794,0.13,0.007689655172413794,612.877,130.4730172413793
P08240,48,0.753,0.03239583333333333,0.753,0.03239583333333333,402.181,111.13158333333332
Q8WVM8,58,0.507,0.015275862068965518,0.507,0.015275862068965518,276.885,125.24465517241381
Q9UBB4,30,0.637,0.04149999999999998,0.637,0.04149999999999998,250.193,97.82400000000001
Q9NYW0,26,0.602,0.044230769230769226,0.602,0.044230769230769226,600.239,110.27126923076922
O60502,77,0.625,0.03537662337662335,0.625,0.03537662337662335,789.509,124.20141558441559
Q96A65,76,0.658,0.014052631578947369,0.658,0.014052631578947369,1059.013,132.30334210526317
P49961,40,0.897,0.02974999999999999,0.897,0.02974999999999999,394.647,106.76125000000002
Q96L34,50,0.521,0.024860000000000004,0.521,0.024860000000000004,667.311,129.27624000000003
O94788,28,0.976,0.06257142857142854,0.976,0.06257142857142854,299.703,100.1165
P30531,43,0.773,0.034534883720930214,0.773,0.034534883720930214,247.371,104.83588372093025
Q86UU0,62,0.346,0.02743548387096773,0.346,0.02743548387096773,207.358,105.23227419354838
Q9H6Z9,16,0.831,0.1106875,0.831,0.1106875,236.835,110.07281250000001
Q9BQB4,13,0.368,0.05723076923076924,0.368,0.05723076923076924,166.412,110.52769230769232
Q13009,115,0.435,0.011782608695652171,0.435,0.011782608695652171,347.288,125.75103478260866
Q3YEC7,41,0.608,0.04324390243902437,0.608,0.04324390243902437,360.417,103.54434146341467
P42357,48,0.311,0.016062500000000004,0.311,0.016062500000000004,794.008,124.17741666666667
Q06495,39,0.856,0.05805128205128204,0.856,0.05805128205128204,299.572,114.90002564102561
P17302,32,0.944,0.03462499999999999,0.944,0.03462499999999999,632.446,125.42775
P49406,17,0.579,0.06458823529411761,0.579,0.06458823529411761,254.488,114.0995882352941
Q07812,10,0.484,0.10200000000000001,0.484,0.10200000000000001,132.3,82.6679
P22303,37,0.842,0.028783783783783764,0.842,0.028783783783783764,262.636,92.66005405405406
P05013,18,0.373,0.03827777777777778,0.373,0.03827777777777778,387.5,105.57644444444443
O00408,73,0.923,0.021027397260273976,0.923,0.021027397260273976,546.481,108.04436986301367
Q96D96,30,0.98,0.036833333333333336,0.98,0.036833333333333336,590.799,129.78086666666667
Q01469,9,0.913,0.10166666666666667,0.913,0.10166666666666667,263.643,108.25555555555555
Q8TDS7,33,0.739,0.07054545454545454,0.739,0.07054545454545454,253.693,101.32360606060607
Q9HAW9,39,0.995,0.028256410256410243,0.995,0.028256410256410243,537.638,106.085
Q03431,55,0.249,0.0134,0.249,0.0134,577.016,117.17405454545452
P29966,11,0.329,0.04690909090909091,0.329,0.04690909090909091,119.542,90.72463636363636
A4D1P6,54,0.463,0.02448148148148148,0.463,0.02448148148148148,1549.825,137.29274074074075
Q9ULM6,41,0.859,0.04480487804878045,0.859,0.04480487804878045,288.016,102.1128536585366
Q9UBZ9,83,0.716,0.011614457831325302,0.716,0.011614457831325302,1193.629,112.93150602409641
Q9UK32,62,0.268,0.016596774193548387,0.268,0.016596774193548387,666.821,132.9759193548387
Q96LC7,49,0.758,0.021183673469387754,0.758,0.021183673469387754,371.743,98.21246938775512
Q7Z449,39,0.965,0.054051282051282054,0.965,0.054051282051282054,648.891,123.61889743589745
Q8IVT2,37,0.241,0.01710810810810811,0.241,0.01710810810810811,183.926,96.14329729729727
Q9C0D3,53,0.708,0.036018867924528276,0.708,0.036018867924528276,240.372,104.23369811320754
Q96PF2,28,0.359,0.015607142857142858,0.359,0.015607142857142858,294.895,113.20899999999999
Q96I99,20,0.664,0.048150000000000005,0.664,0.048150000000000005,296.019,113.6816
O95169,10,0.544,0.08310000000000001,0.544,0.08310000000000001,198.767,124.37049999999999
Q16760,104,0.673,0.009451923076923078,0.673,0.009451923076923078,721.402,123.54553846153847
Q9Y4W2,64,0.458,0.015046875000000003,0.458,0.015046875000000003,910.385,135.06384375000002
Q9H0E3,39,0.212,0.021487179487179493,0.212,0.021487179487179493,330.573,109.01679487179487
P23975,37,0.486,0.035378378378378365,0.486,0.035378378378378365,395.52,121.27913513513518
P62979,12,0.266,0.034333333333333334,0.266,0.034333333333333334,151.168,103.49824999999998
Q96DG6,18,0.668,0.04094444444444445,0.668,0.04094444444444445,153.063,88.37772222222222
Q7Z739,27,0.676,0.03177777777777778,0.676,0.03177777777777778,181.404,104.15655555555553
P35367,47,0.951,0.04351063829787232,0.951,0.04351063829787232,441.793,126.60351063829785
Q9HAS3,52,0.83,0.06859615384615383,0.83,0.06859615384615383,521.803,125.41596153846156
O43314,110,0.23,0.006581818181818183,0.23,0.006581818181818183,1075.315,130.0747363636364
P00748,40,0.252,0.016850000000000004,0.252,0.016850000000000004,540.629,137.66567500000002
Q13585,40,0.977,0.04332499999999996,0.977,0.04332499999999996,361.516,99.45332499999999
P24941,18,0.604,0.04088888888888889,0.604,0.04088888888888889,342.204,113.48616666666666
P09210,13,0.923,0.07484615384615385,0.923,0.07484615384615385,316.92,125.90707692307693
O94919,35,0.823,0.06897142857142852,0.823,0.06897142857142852,198.186,92.58745714285713
Q13501,24,0.316,0.043375000000000004,0.316,0.043375000000000004,206.769,105.87137500000001
Q04759,58,0.466,0.013293103448275865,0.466,0.013293103448275865,431.886,120.45906896551725
Q5TCX8,69,0.355,0.019492753623188395,0.355,0.019492753623188395,433.386,111.21097101449276
P10153,9,0.242,0.05711111111111111,0.242,0.05711111111111111,202.012,91.731
Q15569,44,0.64,0.016068181818181818,0.64,0.016068181818181818,1397.564,153.43349999999998
P36578,29,0.721,0.026,0.721,0.026,160.214,91.12296551724138
Q8N6T3,26,0.113,0.011730769230769232,0.113,0.011730769230769232,234.03,105.96426923076925
Q5UIP0,170,0.703,0.021617647058823488,0.703,0.021617647058823488,1040.041,112.63980000000002
P48050,40,0.491,0.035399999999999994,0.491,0.035399999999999994,990.763,144.903075
P27986,64,0.31,0.021437499999999988,0.31,0.021437499999999988,333.307,98.68584374999998
P56556,11,0.99,0.09254545454545453,0.99,0.09254545454545453,390.341,121.54972727272728
P24539,20,0.21,0.04329999999999999,0.21,0.04329999999999999,167.716,93.30714999999998
P31939,52,0.379,0.017711538461538463,0.379,0.017711538461538463,218.83,92.83163461538463
P52209,36,0.599,0.023277777777777776,0.599,0.023277777777777776,172.859,92.69638888888886
Q32MK0,48,0.758,0.043291666666666645,0.758,0.043291666666666645,502.325,132.3802708333333
O94766,16,0.156,0.013875,0.156,0.013875,429.389,105.84056249999999
Q9P1P5,29,0.806,0.10731034482758618,0.806,0.10731034482758618,339.98,114.96837931034483
O75251,12,0.471,0.05683333333333334,0.471,0.05683333333333334,154.35,86.02808333333336
Q9NP31,26,0.523,0.044499999999999984,0.523,0.044499999999999984,250.815,119.06584615384617
P0DMS8,25,0.968,0.06455999999999998,0.968,0.06455999999999998,265.827,113.21120000000002
Q9Y3B4,8,0.292,0.066875,0.292,0.066875,179.017,113.51275
P19447,69,0.257,0.011956521739130435,0.257,0.011956521739130435,555.606,132.81713043478263
O95372,15,0.262,0.05126666666666667,0.262,0.05126666666666667,151.442,98.98959999999998
Q13740,38,0.147,0.010000000000000004,0.147,0.010000000000000004,220.389,94.90002631578946
P62314,10,0.576,0.0605,0.576,0.0605,156.554,98.30760000000002
P50052,32,0.89,0.06184374999999996,0.89,0.06184374999999996,288.641,113.51190624999998
Q9UMR5,16,0.265,0.023500000000000004,0.265,0.023500000000000004,142.527,79.71199999999999
Q9HCS2,43,0.961,0.02709302325581392,0.961,0.02709302325581392,252.548,103.97081395348835
P05067,76,0.701,0.012263157894736842,0.701,0.012263157894736842,467.781,110.20017105263157
P09237,16,0.699,0.051625,0.699,0.051625,261.2,109.4171875
Q9UBB5,29,0.356,0.03613793103448275,0.356,0.03613793103448275,333.433,122.11227586206896
O75116,136,0.504,0.015161764705882338,0.504,0.015161764705882338,449.299,107.08498529411764
Q6QNK2,85,0.976,0.0419176470588235,0.976,0.0419176470588235,459.716,115.17991764705882
P59540,29,0.946,0.04968965517241379,0.946,0.04968965517241379,354.142,106.2113103448276
P42336,89,0.277,0.008752808988764047,0.277,0.008752808988764047,437.93,114.10495505617976
Q9BWU1,36,0.502,0.02402777777777778,0.502,0.02402777777777778,366.705,127.5073611111111
Q01130,24,0.241,0.020541666666666666,0.241,0.020541666666666666,115.317,81.97179166666668
P08865,21,0.185,0.016238095238095236,0.185,0.016238095238095236,230.882,95.02642857142858
Q7Z5L9,26,0.662,0.03380769230769231,0.662,0.03380769230769231,171.849,95.10923076923078
Q9Y6K9,24,0.545,0.08149999999999998,0.545,0.08149999999999998,150.424,85.12395833333333
Q12904,23,0.287,0.04773913043478261,0.287,0.04773913043478261,150.399,86.75656521739128
Q16773,29,0.622,0.02724137931034483,0.622,0.02724137931034483,278.332,106.88327586206897
Q13105,61,0.299,0.010032786885245901,0.299,0.010032786885245901,347.347,108.48575409836069
Q96NT5,30,0.96,0.05343333333333333,0.96,0.05343333333333333,801.504,136.2582
P28161,15,0.519,0.06413333333333333,0.519,0.06413333333333333,138.522,79.52993333333333
Q9Y314,26,0.311,0.019846153846153847,0.311,0.019846153846153847,206.644,93.68196153846155
Q96P63,30,0.507,0.02396666666666667,0.507,0.02396666666666667,194.018,93.57963333333332
Q13895,34,0.736,0.053823529411764694,0.736,0.053823529411764694,400.278,119.94288235294118
Q8IXB1,61,0.129,0.004295081967213115,0.129,0.004295081967213115,727.74,123.60934426229508
O95340,37,0.874,0.06935135135135131,0.874,0.06935135135135131,452.306,120.42870270270268
P84101,6,0.154,0.04566666666666667,0.154,0.04566666666666667,112.312,81.1245
Q99519,17,0.631,0.04094117647058823,0.631,0.04094117647058823,288.473,120.86882352941178
Q96RD7,39,0.649,0.04725641025641025,0.649,0.04725641025641025,495.086,103.00202564102564
Q9UGI9,43,0.521,0.013790697674418607,0.521,0.013790697674418607,746.863,137.8617209302326
P09327,73,0.382,0.007273972602739726,0.382,0.007273972602739726,1290.848,156.59838356164386
Q10588,18,0.75,0.044722222222222226,0.75,0.044722222222222226,237.874,104.95055555555557
Q99575,93,0.674,0.023623655913978456,0.674,0.023623655913978456,299.557,116.44359139784947
P51124,13,0.794,0.10776923076923077,0.794,0.10776923076923077,257.364,101.29584615384616
Q9UBF2,60,0.233,0.012733333333333338,0.233,0.012733333333333338,821.006,122.67528333333338
P16220,19,0.52,0.04457894736842106,0.52,0.04457894736842106,199.051,102.6978947368421
P62191,39,0.714,0.02341025641025641,0.714,0.02341025641025641,472.215,108.96689743589741
Q6P1J9,45,0.59,0.034488888888888854,0.59,0.034488888888888854,256.101,103.61235555555555
Q9NZL9,18,0.082,0.014666666666666668,0.082,0.014666666666666668,490.01,126.61616666666666
Q9NPB1,13,0.89,0.0693076923076923,0.89,0.0693076923076923,221.311,102.47861538461538
Q13356,34,0.616,0.035764705882352935,0.616,0.035764705882352935,196.856,95.8160882352941
Q07699,13,0.531,0.08115384615384616,0.531,0.08115384615384616,188.215,106.69907692307694
Q96QU8,97,0.494,0.014896907216494839,0.494,0.014896907216494839,339.19,104.09759793814433
Q8NFF5,48,0.868,0.020458333333333332,0.868,0.020458333333333332,387.844,105.52024999999998
Q9Y3S1,126,0.814,0.021499999999999974,0.814,0.021499999999999974,431.529,115.63453968253975
P62258,21,0.449,0.039809523809523815,0.449,0.039809523809523815,356.826,132.88142857142853
Q9NYQ3,24,0.409,0.02541666666666667,0.409,0.02541666666666667,735.597,115.14254166666665
P61289,23,0.238,0.01473913043478261,0.238,0.01473913043478261,169.605,92.44347826086958
P35462,23,0.485,0.04556521739130433,0.485,0.04556521739130433,435.212,132.97408695652175
Q6Y7W6,137,0.425,0.012897810218978083,0.425,0.012897810218978083,286.826,97.51467153284675
P36956,82,0.777,0.02923170731707315,0.777,0.02923170731707315,854.009,120.10617073170732
Q9NSD5,38,0.84,0.08484210526315784,0.84,0.08484210526315784,470.331,125.22623684210525
P13674,37,0.497,0.03508108108108108,0.497,0.03508108108108108,481.391,124.41362162162163
Q7LBC6,124,0.227,0.007169354838709678,0.227,0.007169354838709678,652.284,134.3882822580645
P01023,120,0.46,0.007650000000000001,0.46,0.007650000000000001,547.694,112.12258333333334
Q9NXG6,39,0.706,0.031153846153846126,0.706,0.031153846153846126,490.721,106.01346153846153
P11216,43,0.821,0.0399302325581395,0.821,0.0399302325581395,841.298,138.48272093023255
P13987,11,0.745,0.085,0.745,0.085,165.848,81.68227272727273
Q9Y6N6,128,0.952,0.022499999999999996,0.952,0.022499999999999996,576.128,100.91314062500004
Q96FJ2,10,0.168,0.029600000000000005,0.168,0.029600000000000005,105.837,80.4066
P62136,22,0.757,0.047681818181818186,0.757,0.047681818181818186,410.741,131.78854545454547
P07306,19,0.619,0.09257894736842105,0.619,0.09257894736842105,278.84,94.33800000000002
Q9C0H9,75,0.92,0.03141333333333329,0.92,0.03141333333333329,385.507,105.83449333333331
P56703,26,0.344,0.02492307692307693,0.344,0.02492307692307693,158.365,100.4594615384615
Q13422,36,0.089,0.0055000000000000005,0.089,0.0055000000000000005,637.986,136.56602777777778
P55210,23,0.375,0.020217391304347826,0.375,0.020217391304347826,171.039,108.27639130434783
P07992,19,0.437,0.05221052631578948,0.437,0.05221052631578948,287.931,108.93052631578949
P47869,34,0.534,0.0476470588235294,0.534,0.0476470588235294,252.034,107.91411764705883
Q6UWR7,17,0.291,0.038588235294117645,0.291,0.038588235294117645,414.856,117.5301176470588
P11230,28,0.951,0.11671428571428569,0.951,0.11671428571428569,532.448,125.89203571428571
Q09428,134,0.999,0.02060447761194029,0.999,0.02060447761194029,819.03,131.20477611940296
P30044,8,0.471,0.0665,0.471,0.0665,198.723,100.288375
Q6PFW1,97,0.796,0.014742268041237115,0.796,0.014742268041237115,693.803,139.38977319587627
P46926,18,0.661,0.05266666666666667,0.661,0.05266666666666667,187.898,101.31122222222223
Q5QNW6,12,0.87,0.10275,0.87,0.10275,150.243,94.96758333333334
Q7RTX0,64,0.951,0.02529687499999998,0.951,0.02529687499999998,354.9,103.08198437499999
P49685,36,0.991,0.04055555555555555,0.991,0.04055555555555555,605.118,133.9971111111111
Q9BT73,6,0.123,0.04033333333333333,0.123,0.04033333333333333,100.55,78.06633333333333
